client_id,name,age,location_id,joined_bank,banking_contact,nationality,occupation,fee_structure,loyalty_classification,estimated_income,superannuation_savings,amount_of_credit_cards,credit_card_balance,bank_loans,bank_deposits,checking_accounts,saving_accounts,foreign_currency_account,business_lending,properties_owned,risk_weighting,brid,genderid,iaid,gender,banking_relationship,investment_advisor
IND57483,Kevin Knight,65,41967,2007-12-19,Bobby Burton,Asian,Engineer I,High,Jade,204212.27520000003,39148.16,2,3970.9760000000006,139875.96800000002,2532175.0336,1127226.3052799997,450727.1559808001,48104.064000000006,1763512.1280000003,2,2,2,1,14,Male,Institutional,Carl Anderson
IND58811,Amanda Watkins,67,13750,2018-05-06,Victor Martinez,American,Recruiting Manager,Mid,Silver,349188.0,49402.5,1,5869.14,692863.5,727295.4384000001,529660.8084000001,234789.94043999995,64263.84000000001,294391.26,0,3,3,2,15,Female,Private Bank,Nicholas Ward
IND90712,Michael Patterson,47,3538,2002-02-07,James Castillo,European,Marketing Assistant,High,Jade,84800.04,46266.9,1,6607.744,1067368.016,3123544.4654699997,720817.95357,1712270.2842530997,124704.866,823236.0565,2,5,3,1,16,Male,Private Bank,Fred Bryant
IND78657,Nicholas Payne,30,23307,2011-04-05,Shawn Wallace,Australian,Account Representative III,Mid,Platinum,114430.69440000001,15505.6,2,2375.5136,336785.06240000005,26828.577792000004,7290.374400000001,23402.101824000005,251.71200000000002,340478.89920000004,1,1,3,1,17,Male,Private Bank,Ryan Taylor
IND77048,Jennifer Barnes,66,15572,2005-02-19,Samuel Fowler,Australian,Recruiter,High,Gold,170920.4175,5516.55,3,2695.5,333446.4,752092.2000000001,255711.34800000003,526163.7031200001,13552.65,274001.4,1,2,3,2,18,Female,Private Bank,Sean Vasquez
IND80417,Michael Nichols,48,615,2005-08-04,Roger Alexander,Asian,Community Outreach Specialist,Mid,Silver,321119.7624,48322.6,2,7706.5417,860889.4293999999,391029.9495959999,92972.15584800001,194913.39026016,87025.88179999999,1614452.2393999998,2,3,3,2,19,Female,Private Bank,Nicholas Morrison
IND69214,Gerald Harrison,30,27154,2001-08-02,Anthony Berry,European,Software Engineer II,Low,Platinum,138366.6648,25964.120000000003,1,1997.7866999999999,1181013.9978,2735303.7266100002,1416150.1563300001,518543.7490232999,25406.6631,3021187.2600000002,1,4,3,2,20,Female,Private Bank,Jack Phillips
IND35051,Ruth Kennedy,41,10662,1999-04-24,Dennis Morris,European,Office Assistant III,High,Silver,139498.464,21813.72,2,6892.765600000001,187627.5856,911326.2836160001,268037.14223999996,343470.4522704,52516.270800000006,2017006.2556,2,2,3,1,21,Male,Private Bank,Juan Ramirez
IND29305,Lillian King,29,19847,2006-04-26,Joshua Ryan,African,Human Resources Manager,Low,Silver,292103.82090000005,10039.35,3,4907.842500000001,447035.097,1380431.1128999998,900912.93684,353390.3649024,28762.342500000002,450153.852,1,5,4,2,22,Female,Commercial,Gregory Boyd
IND81554,Frances Bell,47,12874,2003-07-19,Raymond Alexander,European,Occupational Therapist,Mid,Jade,181982.2368,4557.84,1,2754.0240000000003,231460.32000000004,113852.15660000002,73566.00888000001,110734.35908080003,27682.928000000004,741194.6360000002,3,2,4,2,1,Female,Commercial,Victor Dean
IND76672,Jesse Riley,47,12708,2010-01-18,Bruce Porter,Asian,Account Representative IV,Mid,Jade,41258.8776,31081.95,2,970.1016000000001,540708.3239999999,1292689.0423680001,354446.99548800004,722446.3760975999,3308.7168,444933.2412,2,2,3,2,2,Female,Private Bank,Jeremy Porter
IND89391,Gary Baker,35,41222,2001-02-05,Gregory Simmons,European,Software Engineer II,Low,Gold,138442.8903,4883.129999999999,1,661.9584,258408.864,442275.4713599999,228048.28992,537088.2755328,24945.983999999997,990724.7423999999,0,2,1,1,3,Male,Retail,Ernest Knight
IND95274,Shirley Tucker,64,20721,2008-03-30,Nicholas Cunningham,European,Programmer III,High,Silver,116508.93740000001,14003.02,3,68.265,294887.77999999997,21065.1175,31597.67625,12744.3960875,8857.43,140095.135,2,1,2,1,4,Male,Institutional,Eric Shaw
IND93078,Theresa Burke,44,3655,2010-01-21,Dennis Morris,American,Administrative Assistant I,Low,Jade,111496.5,7301.0,1,1799.0249999999999,274664.43,329165.3757,214155.7866,217090.51404599997,34670.345,160689.245,3,2,3,2,8,Female,Private Bank,Joe Carroll
IND47843,Carol Mason,38,27628,2015-03-01,Nicholas Cunningham,European,Budget/Accounting Analyst III,Mid,Jade,73812.59599999999,9656.94,3,43.021499999999996,328683.7655,615087.9787999999,229989.41815999997,243895.75507199997,17864.801499999998,353781.12399999995,3,2,4,1,9,Male,Commercial,Steve Sanchez
IND93058,Judith Burke,60,2149,2000-08-29,Jason Duncan,European,Automation Specialist III,High,Platinum,51971.25,24291.0,2,774.4,61186.4,623735.0592,481977.09119999997,269907.171072,7678.88,314790.08,0,2,1,1,10,Male,Retail,Lawrence Sanchez
IND92239,Dennis Long,85,1616,1999-01-08,Ernest Rivera,African,Speech Pathologist,Low,Silver,90061.2081,22896.079999999998,1,1568.5375,127661.62499999999,433119.984375,152458.2345,230904.92607,10078.949999999999,354743.58749999997,1,1,1,1,11,Male,Retail,Peter Castillo
IND12702,Shawn Austin,65,3720,2020-03-03,Anthony Berry,European,Actuary,Low,Jade,112254.76799999998,9488.16,1,592.416,1414317.168,348082.7328,224671.58208,45883.63296,7191.36,1239307.344,3,2,1,2,12,Female,Retail,Victor Gutierrez
IND54557,Virginia Gardner,19,36551,2008-12-31,Ernest Rivera,European,Analog Circuit Design manager,High,Gold,200034.64800000002,36168.0,1,4542.4962000000005,656478.108,396416.2498560001,269171.52768000006,189398.8749312,11930.133600000003,374449.3434,3,2,2,2,13,Female,Institutional,Daniel Carroll
IND98387,Dorothy Reed,72,2240,1996-02-24,Benjamin Kim,Asian,Compensation Analyst,Mid,Platinum,468818.091,32124.55,1,3952.7747999999997,204628.2126,80368.812574,39633.934967999994,87370.80775168,22240.5304,622936.2582,3,4,2,1,14,Male,Institutional,Carl Anderson
IND21698,Susan Hawkins,64,18335,2006-05-27,Bruce Porter,European,Human Resources Assistant I,High,Silver,102656.95440000002,10408.53,2,1680.0629999999999,36116.988600000004,149993.139912,120912.837276,18320.590660679998,24312.888600000002,440832.6846,0,1,3,2,15,Female,Private Bank,Nicholas Ward
IND60028,Susan Carter,21,163,2021-05-04,Donald Reynolds,European,Engineer IV,High,Jade,58419.236399999994,32798.479999999996,2,5453.729399999999,211534.51899999997,288545.15947599994,114829.19611799999,163440.22247462,43380.5526,1504926.8276,3,2,3,2,1,Female,Private Bank,Victor Dean
IND77518,Robin Myers,72,5005,2012-05-19,Joshua Little,European,Office Assistant I,High,Jade,140855.22119999997,12999.46,1,1083.384,669122.46,476404.092,381123.27359999996,157107.48278400002,34604.82,476822.16900000005,2,1,3,2,2,Female,Private Bank,Jeremy Porter
IND81280,Timothy Franklin,34,17518,2008-10-20,Carl Nguyen,Australian,Office Assistant III,High,Silver,303715.36999999994,37170.7,1,7323.54,830988.0599999999,3243585.6709200004,1203594.6829199998,911671.9725372003,8706.999,1639408.932,2,2,3,1,3,Male,Private Bank,Ernest Knight
IND27009,Richard Torres,40,4576,2016-03-12,Todd Roberts,American,Senior Quality Engineer,Mid,Jade,67402.74239999999,2197.44,3,1495.8431999999998,127332.39959999999,429040.499652,256437.999792,146761.43988095998,27940.2588,599202.9648,3,1,3,2,4,Female,Private Bank,Eric Shaw
IND29085,Earl Ramos,48,42806,1995-07-04,Victor Martinez,Australian,Account Representative III,Low,Jade,50226.875,18022.25,1,2153.355,371797.72250000003,33293.5472,26560.0208,6943.013888000002,13309.2825,239669.6575,3,1,3,1,5,Male,Private Bank,Kevin Kim
IND62329,Harry Walker,83,13931,1996-09-21,Bruce Butler,Australian,Administrative Assistant II,High,Jade,33952.278,7396.32,2,3527.35,284148.90640000004,447927.90365600004,212624.0049,65913.44151900001,40683.7044,678764.2080000001,2,1,3,1,6,Male,Private Bank,Victor Rogers
IND35485,Christopher Webb,17,24720,2016-10-03,Joe Price,European,Software Test Engineer IV,Low,Jade,284819.616,39901.68,1,3858.7031999999995,476516.6784,885748.2700319998,757688.2791839999,213540.03473904,10419.753599999998,450288.0144,1,2,4,1,7,Male,Commercial,Eugene Cunningham
IND23071,Louise Hunt,58,21987,2006-11-19,Jonathan Hawkins,Asian,Physical Therapy Assistant,Low,Silver,236893.50799999997,30897.72,1,827.2959000000001,842966.3558,491151.70287700003,528454.363855,55021.42494255,2354.3264000000004,1135129.3698000002,0,2,4,1,8,Male,Commercial,Joe Carroll
IND49461,Joan Allen,42,14470,2013-12-13,Roy Rice,European,Web Developer I,Mid,Gold,223656.45120000004,30746.24,3,1089.9616,486874.0576,42186.42534400001,45516.932608,8193.047869440004,13025.488000000001,971928.2496000001,2,2,3,2,9,Female,Private Bank,Steve Sanchez
IND84835,Margaret Grant,43,38087,2004-01-16,Phillip Peters,Asian,Statistician III,Mid,Silver,233880.8661,5531.35,1,10937.1477,729742.3458,1146381.805071,335526.381972,668070.3072153601,87161.1087,439707.0543,0,4,1,2,10,Female,Retail,Lawrence Sanchez
IND88751,Lois Oliver,54,15538,2005-01-03,Joshua Ryan,European,Tax Accountant,Mid,Gold,325866.6642,6405.63,2,6912.259200000001,136488.84480000002,600544.064736,233544.914064,374116.70995776,35695.5984,948872.2320000001,0,3,2,1,11,Male,Institutional,Peter Castillo
IND47511,Johnny Patterson,76,624,2018-05-09,Shawn Wallace,American,Human Resources Assistant II,Low,Silver,94314.47999999998,15868.8,1,8565.4755,1459532.025,3760505.447175,1867963.4901,471906.56591999996,77808.762,951559.938,3,5,3,2,12,Female,Private Bank,Victor Gutierrez
IND57469,Jennifer Oliver,32,19273,2003-01-14,Chris Armstrong,Australian,Chemical Engineer,Low,Silver,274475.7939,56993.090000000004,1,1837.22,720813.9400000001,1218779.87,511887.5454,629134.168894,4208.05,566092.4500000001,0,3,4,1,13,Male,Commercial,Daniel Carroll
IND13603,Annie Grant,22,38893,2000-06-18,Joshua Ryan,European,Senior Editor,Mid,Jade,381103.3044,22245.55,1,4636.722,573978.4973999999,592604.2401119999,311896.96848,103965.65616,2487.7992,2167704.0605999995,0,4,1,2,14,Female,Retail,Carl Anderson
IND28663,Roy Ortiz,75,21687,2020-11-17,Paul Holmes,European,Analog Circuit Design manager,High,Jade,185228.2173,19918.6,2,1959.9469999999997,163347.16049999997,469912.374375,138209.521875,265362.282,36333.326499999996,946593.2775,3,2,1,2,15,Female,Retail,Nicholas Ward
IND21547,Mark Owens,83,10691,2008-11-06,Stephen Payne,Asian,Office Assistant II,High,Gold,210650.8248,28919.280000000002,1,4093.5491999999995,707178.1158,30355.174277999995,17597.20248,15045.608120399998,4661.8884,699099.1956,1,3,1,1,16,Male,Retail,Fred Bryant
IND76281,Rebecca Cunningham,24,1111,2020-01-30,Benjamin Kim,American,Recruiter,Mid,Platinum,72484.3008,14037.84,3,1117.0116,353225.87279999995,160468.516476,187666.57011599996,88529.6645982,11943.6768,81281.23199999999,2,1,2,2,17,Female,Institutional,Ryan Taylor
IND68811,Walter Carr,26,24736,2009-11-27,Anthony Simpson,European,Safety Technician III,Mid,Jade,264913.6875,52901.25,1,4641.0,208822.94999999998,1447898.5499999998,630870.0825,395276.3041499999,31956.75,1421316.7499999998,2,3,2,1,18,Male,Institutional,Sean Vasquez
IND74692,Anne Hunter,70,20712,2020-04-26,Keith Griffin,European,Developer II,High,Platinum,345819.23199999996,24722.72,1,2177.56,286200.71040000004,1312115.5397680001,493667.23278400005,837675.3465766399,53240.0088,1279233.8416000002,2,4,3,1,19,Male,Private Bank,Nicholas Morrison
IND57450,Jennifer Alvarez,29,24683,2019-05-20,Anthony Torres,European,General Manager,Mid,Silver,168308.6121,12991.259999999998,2,2541.18,126578.89,105527.84999999999,28492.519500000002,68561.444145,25353.579999999998,785860.94,1,1,3,2,20,Female,Private Bank,Jack Phillips
IND80645,Judith Mason,66,23525,2016-01-30,Ernest Rivera,Asian,Occupational Therapist,High,Platinum,95699.34659999999,29523.37,3,3145.6391999999996,113185.11600000001,68399.88672,31090.857600000003,50833.552176,15264.655999999999,938632.9304,0,2,3,2,21,Female,Private Bank,Juan Ramirez
IND91185,Wanda Patterson,72,35391,2008-08-04,Mark Montgomery,Asian,Research Assistant I,High,Silver,390347.05079999997,32717.64,2,655.556,798844.101,272225.316,292023.52080000006,239459.28705599994,26341.15,759225.357,3,5,3,2,22,Female,Private Bank,Gregory Boyd
IND97947,Gary Lopez,57,26115,2006-05-19,Bruce Porter,American,Accounting Assistant IV,Mid,Gold,142392.9408,45693.12,1,6610.956,1055434.9806000001,1200953.2613100002,206533.36341000002,692422.2242916,8896.8132,2623231.4856000002,1,2,3,2,1,Female,Private Bank,Victor Dean
IND88225,Cheryl Fox,54,37327,2017-01-03,Jerry Green,American,Automation Specialist I,Low,Silver,379053.5385,45646.51,1,3644.9595,1787687.811,97304.56417499999,59228.86515,29191.3692525,19720.246,731342.3389999999,3,4,3,2,2,Female,Private Bank,Jeremy Porter
IND58373,Charles Green,52,39984,2019-04-06,Donald Reynolds,Australian,Assistant Professor,High,Gold,47929.9525,17458.89,3,430.03200000000004,431728.81600000005,27367.891200000002,27025.79256,6393.8235816,5921.0,385784.088,0,1,3,2,3,Female,Private Bank,Ernest Knight
IND57160,Anne Garrett,82,7159,2017-09-17,Benjamin Kim,European,Operator,Mid,Jade,264217.6064,31962.48,3,6889.08,531769.656,914049.5791680001,582482.57496,276007.12782720005,76682.86559999999,227082.9264,3,4,4,2,4,Female,Commercial,Eric Shaw
IND87140,Ernest Smith,70,14848,2011-11-09,Jeremy Vasquez,Asian,Paralegal,High,Gold,183031.56,35955.0,1,7551.252,534932.289,1058173.90254,997359.3104399999,249583.08597840005,53740.422000000006,1468926.009,0,4,4,2,8,Female,Commercial,Joe Carroll
IND43888,Michael Peters,39,22898,2018-03-27,Todd Roberts,American,Marketing Manager,High,Gold,58847.052299999996,1731.01,1,3625.7220999999995,327630.00269999995,640243.8552509999,322360.54250399995,96529.07356092,15337.679499999998,475510.7785999999,0,1,1,2,9,Female,Retail,Steve Sanchez
IND93701,Jason Bradley,35,21954,1996-10-19,Joe Price,American,Design Engineer,Mid,Jade,305474.84459999995,55916.759999999995,2,2999.9487999999997,1345293.0048,269723.697152,170684.527104,48044.53355519998,57586.111999999994,1431928.0,3,2,2,1,10,Male,Institutional,Lawrence Sanchez
IND91174,Craig Hall,60,39193,2011-08-15,Phillip Peters,European,Senior Quality Engineer,High,Silver,307944.31470000005,14357.460000000001,2,4015.0328,1321538.5755999999,806858.37248,256232.05071999997,340952.1798304,104038.92360000001,293342.9264,2,3,3,1,11,Male,Private Bank,Peter Castillo
IND24235,Joseph Fuller,31,39125,2011-05-27,Benjamin Kim,Asian,Internal Auditor,Mid,Platinum,210111.5136,37398.0,1,2337.168,0.0,81827.20000400001,65013.39178399999,28247.197809600002,447.9572,1162832.4176,3,5,4,1,12,Male,Commercial,Victor Gutierrez
IND49606,Roger Myers,73,33471,2000-08-17,Anthony Berry,American,Budget/Accounting Analyst III,Mid,Jade,72711.1056,13876.449999999999,1,1623.5754,282070.488,221793.11472399998,89432.70754999999,220004.46057299996,14378.823,581719.4144,3,1,1,2,13,Female,Retail,Daniel Carroll
IND35234,Anne Phillips,62,11082,2004-01-14,Adam Hernandez,European,Nuclear Power Engineer,Low,Jade,153294.08000000002,47332.48,1,3531.648,1032232.1664,396539.887104,178831.713792,144853.68817151999,7394.9184,638836.608,1,2,1,1,14,Male,Retail,Carl Anderson
IND62564,Marie Hart,20,20106,1996-10-30,Keith Griffin,African,Recruiting Manager,Low,Jade,365561.235,37850.85,1,2684.8709999999996,349750.233,54859.24017,25252.66611,57497.708387700004,35152.8975,1162829.241,1,5,1,2,15,Female,Retail,Nicholas Ward
IND44323,Deborah Freeman,43,2118,2014-07-07,Paul Larson,American,Programmer II,Mid,Jade,278325.12840000005,31407.420000000002,3,309.09780000000006,499815.56460000004,334392.31656600005,364337.897154,103761.43673742002,4084.6014,486852.47160000005,0,2,2,1,1,Male,Institutional,Victor Dean
IND33515,Thomas Dean,40,4440,2012-07-27,Bruce Porter,American,Administrative Officer,High,Jade,64687.89760000001,26213.12,2,4105.248,790835.808,444066.53760000004,228377.07648000002,132289.5361536,10837.344000000001,1010949.4079999999,2,2,2,1,2,Male,Institutional,Jeremy Porter
IND60299,Eric Hanson,40,8737,2019-03-15,Nicholas Cunningham,American,Programmer Analyst I,High,Silver,49767.509999999995,18779.1,1,1961.3039999999996,168992.49599999998,219769.85567999998,88217.47727999998,60560.52431520001,4503.672,279498.6,3,1,3,1,3,Male,Private Bank,Ernest Knight
IND78861,Gregory Torres,61,2715,2015-11-11,Anthony Berry,African,Nuclear Power Engineer,High,Jade,96837.00479999998,22583.879999999997,1,1942.1999999999998,638341.65,636611.625,417617.2259999999,98089.11918000005,31928.85,557118.9,3,1,3,2,4,Female,Private Bank,Eric Shaw
IND92647,Samuel Cunningham,17,8305,2004-08-31,Chris Armstrong,European,Software Test Engineer I,High,Jade,112505.67359999998,11242.8,2,711.99,223278.60600000003,1109608.7859000002,287676.35189999995,635764.7376990002,29880.738,86444.334,3,1,3,1,5,Male,Private Bank,Kevin Kim
IND56044,Ronald Fisher,49,4567,2016-07-08,Anthony Torres,Asian,Internal Auditor,High,Silver,432010.2798,23347.32,1,2651.847,863853.2760000001,251496.87255000003,246924.20214,182998.26980819998,43754.04000000001,589717.2765,3,4,3,1,6,Male,Private Bank,Victor Rogers
IND36801,Billy Hamilton,19,6503,2010-04-17,Anthony Torres,European,Human Resources Assistant I,Low,Jade,113684.5567,5710.4,1,1165.5149999999999,412964.7975,111178.81125,53365.8294,67359.53577599999,20072.4,159087.315,3,1,3,2,7,Female,Private Bank,Eugene Cunningham
IND38949,Michael Carpenter,50,25819,2019-12-06,Douglas Tucker,American,Graphic Designer,Mid,Gold,69433.5675,29961.250000000004,1,5019.146,1145286.56,985148.6110399999,271765.13408000005,415800.6551424,36300.286,296777.184,1,2,3,2,8,Female,Private Bank,Joe Carroll
IND40740,Kenneth Alvarez,80,30741,2016-08-10,Anthony Berry,African,Data Coordiator,Mid,Jade,129996.19079999998,7533.339999999999,1,1028.0463,447947.21789999993,1013124.647988,312220.80346799997,240473.73720168,55125.967800000006,983046.2949,3,1,3,2,9,Female,Private Bank,Steve Sanchez
IND48919,Roy Hudson,62,19815,2012-06-09,Shawn Cook,American,Office Assistant IV,High,Jade,100901.295,21168.0,2,3312.7560000000003,50876.784,505043.4528000001,271089.5004,81215.44347600001,5030.64,871845.4080000002,2,2,4,2,10,Female,Commercial,Lawrence Sanchez
IND43851,Mark Lawrence,20,27518,2016-02-19,Joshua Ryan,European,Mechanical Systems Engineer,High,Jade,167943.87720000002,14054.01,1,2149.5846,665637.2661,153113.14106999998,137579.92385999998,64928.8479378,33865.2828,287653.7688,2,2,4,1,11,Male,Commercial,Peter Castillo
IND82642,Teresa Graham,84,33556,2002-06-08,Patrick Graham,European,Biostatistician IV,Low,Platinum,131150.23700000002,13680.75,1,3437.6589,298772.4285,647719.456176,155009.784384,438456.2472576,33521.1786,584749.1988,0,1,1,2,12,Female,Retail,Victor Gutierrez
IND86812,Ryan Carr,19,22873,2001-10-31,Anthony Torres,Australian,VP Marketing,High,Silver,366034.24,17474.68,1,3038.1,559075.836,1532568.0025799999,411176.78118000005,951687.3498947999,85826.7924,1019083.4376000001,2,3,2,2,13,Female,Institutional,Daniel Carroll
IND13296,John Powell,76,8236,2004-01-20,Roy Rice,European,Assistant Manager,High,Platinum,128380.30589999999,39652.86,1,9587.9133,2015150.9589000002,570860.3246490001,123126.736689,124992.2933055,117978.05519999999,2411017.4367,2,4,3,2,14,Female,Private Bank,Carl Anderson
IND39713,Samuel Thompson,17,5174,2014-12-05,Jeremy Vasquez,African,Administrative Assistant II,High,Jade,402930.82580000005,9845.77,1,2162.1668,395885.87440000003,1070724.1255760002,313136.300876,508795.9830685201,36525.713200000006,2100375.8914,0,3,4,1,15,Male,Commercial,Nicholas Ward
IND12660,Gregory Reed,61,22456,2009-12-26,James Castillo,European,Software Engineer I,High,Jade,480745.8621000001,69602.45,2,3950.532,270004.92480000004,1112801.5405440002,381237.56481600006,324567.11599200004,49397.029200000004,2296981.5624,1,4,1,1,16,Male,Retail,Fred Bryant
